source,target,source_id_lab,target_id_lab,weight,weight_recs,weight_tfidf
21,23,UBERON:0002115 Jejunum,CL:0000057,1,1,0.001824948
21,25,UBERON:0002115 Jejunum,CL:0000097,1,1,0
21,26,UBERON:0002115 Jejunum,CL:0000131,1,1,0.00283665
21,31,UBERON:0002115 Jejunum,CL:0000236,1,1,0
21,34,UBERON:0002115 Jejunum,CL:0000576,1,1,0.000992649
21,35,UBERON:0002115 Jejunum,CL:0000624,1,1,0.000435988
21,36,UBERON:0002115 Jejunum,CL:0000625,1,1,0.000465638
21,41,UBERON:0002115 Jejunum,CL:0000775,1,1,0.001753384
21,43,UBERON:0002115 Jejunum,CL:0000786,1,1,0
21,59,UBERON:0002115 Jejunum,CL:0009006,1,1,0.005860996
21,62,UBERON:0002115 Jejunum,CL:0009012,1,1,0.00213185
21,64,UBERON:0002115 Jejunum,CL:0009017,1,1,0.005852776
21,65,UBERON:0002115 Jejunum,CL:0009080,1,1,0.020492493
21,72,UBERON:0002115 Jejunum,CL:1000334,1,1,1.182958702
21,73,UBERON:0002115 Jejunum,CL:1000343,1,1,0.050691364
21,75,UBERON:0002115 Jejunum,CL:1000495,1,1,0.113019461
22,23,UBERON:0002116 Ileum,CL:0000057,1,1,0.012417944
22,25,UBERON:0002116 Ileum,CL:0000097,1,1,0
22,26,UBERON:0002116 Ileum,CL:0000131,1,1,0.010679625
22,31,UBERON:0002116 Ileum,CL:0000236,1,1,0
22,34,UBERON:0002116 Ileum,CL:0000576,1,1,0.003730413
22,35,UBERON:0002116 Ileum,CL:0000624,1,1,0.003202524
22,36,UBERON:0002116 Ileum,CL:0000625,1,1,0.004187916
22,41,UBERON:0002116 Ileum,CL:0000775,1,1,0.002454759
22,43,UBERON:0002116 Ileum,CL:0000786,1,1,0
22,59,UBERON:0002116 Ileum,CL:0009006,1,1,0.008335749
22,62,UBERON:0002116 Ileum,CL:0009012,1,1,0.002154182
22,65,UBERON:0002116 Ileum,CL:0009080,1,1,0.021448163
22,72,UBERON:0002116 Ileum,CL:1000334,1,1,1.014526206
22,73,UBERON:0002116 Ileum,CL:1000343,1,1,0.0370894
22,75,UBERON:0002116 Ileum,CL:1000495,1,1,0.151823022
