"sex","tool","modality","organ","organId","as","as_id","cell_id","cell_label","cell_count","percentage","annotation_label","annotation_label_id","cell_label2"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0000786","Plasma cells",2,0.0000566829157691872,"Plasma Cells","AZ:0000116","plasma cell"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0000786","Plasma cells",2,0.0000566829157691872,"Early Pc Precursor","AZ:0000578","plasma cell: early precursor"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0000786","Plasma cells",2,0.0000566829157691872,"Pc Committed Light Zone Gcbc","AZ:0000630","plasma cell:committed light zone germinal center B cell"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0000786","Plasma cells",2,0.0000566829157691872,"Pc/Doublet","AZ:0000693","plasma cell:doublet"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0001058","Plasmacytoid DCs",2,0.0000566829157691872,"Plasmacytoid Dcs","AZ:0000117","plasmacytoid dendritic cell, human"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0001058","Plasmacytoid DCs",2,0.0000566829157691872,"Ifn1+ Pdc","AZ:0000590","plasmacytoid dendritic cell, human:Interferon 1 positive"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:4028006","Adventitial fibroblasts",208.884,0.0436156351791531,"Adventitial Fibroblasts","AZ:0000071","alveolar type 2 fibroblast cell"
"Female","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0002062","AT1",2689,0.170189873417721,"At1","AZ:0000077","type I pneumocyte"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0002063","AT2",835.068,0.174364820846906,"At2","AZ:0000078","type II pneumocyte"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0002063","AT2",835.068,0.174364820846906,"At2 Proliferating","AZ:0000079","type II pneumocyte:proliferating"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0002063","AT2",835.068,0.174364820846906,"At2 Proliferating","AZ:0000364","type II pneumocyte:proliferating"
"Female","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0002063","AT2",2013,0.127405063291139,"At2","AZ:0000078","type II pneumocyte"
"Female","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0002063","AT2",2013,0.127405063291139,"At2 Proliferating","AZ:0000079","type II pneumocyte:proliferating"
"Female","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0002063","AT2",2013,0.127405063291139,"At2 Proliferating","AZ:0000364","type II pneumocyte:proliferating"
"Female","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000097","Mast cells",12.546,0.00113924050632911,"Mast Cells","AZ:0000104","mast cell"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:4033044","Deuterosomal",154,0.000271055179090029,"Deuterosomal","AZ:0000089","deuterosomal cell"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000576","Classical monocytes",6488.8,0.00466360366245543,"Hmono1","AZ:0000528","monocyte:1"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000576","Classical monocytes",6488.8,0.00466360366245543,"Hmono2","AZ:0000529","monocyte:2"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0002062","AT1",745.68,0.155700325732899,"At1","AZ:0000077","type I pneumocyte"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000192","Smooth muscle",25.896,0.0054071661237785,"Sm Activated Stress Response","AZ:0000118","smooth muscle cell:activated stress response"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000192","Smooth muscle",25.896,0.0054071661237785,"Smooth Muscle","AZ:0000123","smooth muscle cell"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000192","Smooth muscle",25.896,0.0054071661237785,"Sm Activated Stress Response","AZ:0000325","smooth muscle cell:activated stress response"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000192","Smooth muscle",25.896,0.0054071661237785,"Hsmc1","AZ:0000535","smooth muscle cell:1"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000192","Smooth muscle",25.896,0.0054071661237785,"Hsmc2","AZ:0000536","smooth muscle cell:2"
"Female","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000583","Alveolar macrophages",185.402,0.0168354430379747,"Alveolar Macrophages","AZ:0000073","alveolar macrophage"
"Female","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000583","Alveolar macrophages",185.402,0.0168354430379747,"Alveolar M_ Proliferating","AZ:0000076","alveolar macrophage:proliferating"
"Female","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000583","Alveolar macrophages",185.402,0.0168354430379747,"Alveolar M_ Proliferating","AZ:0000379","alveolar macrophage:proliferating"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:1000413","EC arterial",38.22,0.00798045602605863,"EC arterial",NA,NA
"Female","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0000623","NK cells",2.415,0.000316455696202532,"Nk Cells","AZ:0000112","natural killer cell"
"Female","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0000623","NK cells",2.415,0.000316455696202532,"Nk Proliferating","AZ:0000234","natural killer cell:proliferating"
"Female","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0000623","NK cells",2.415,0.000316455696202532,"Nk Proliferating","AZ:0000422","natural killer cell:proliferating"
"Female","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0000623","NK cells",2.415,0.000316455696202532,"Nk Proliferating","AZ:0000467","natural killer cell:proliferating"
"Female","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0000623","NK cells",2.415,0.000316455696202532,"Cd16-Cd56dim Nk","AZ:0000547","natural killer cell:CD16-negative, CD56-dim"
"Female","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0000623","NK cells",2.415,0.000316455696202532,"Cd16+Cd56- Nk","AZ:0000548","natural killer cell:CD16-positive, CD56-negative"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0002144","EC general capillary",418701.26,0.30092724842971,"EC general capillary",NA,NA
"Female","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000192","Smooth muscle",65,0.00411392405063291,"Sm Activated Stress Response","AZ:0000118","smooth muscle cell:activated stress response"
"Female","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000192","Smooth muscle",65,0.00411392405063291,"Smooth Muscle","AZ:0000123","smooth muscle cell"
"Female","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000192","Smooth muscle",65,0.00411392405063291,"Sm Activated Stress Response","AZ:0000325","smooth muscle cell:activated stress response"
"Female","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000192","Smooth muscle",65,0.00411392405063291,"Hsmc1","AZ:0000535","smooth muscle cell:1"
"Female","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000192","Smooth muscle",65,0.00411392405063291,"Hsmc2","AZ:0000536","smooth muscle cell:2"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0002144","EC general capillary",164558,0.289638299744786,"EC general capillary",NA,NA
"Female","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0002063","AT2",1403.061,0.127405063291139,"At2","AZ:0000078","type II pneumocyte"
"Female","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0002063","AT2",1403.061,0.127405063291139,"At2 Proliferating","AZ:0000079","type II pneumocyte:proliferating"
"Female","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0002063","AT2",1403.061,0.127405063291139,"At2 Proliferating","AZ:0000364","type II pneumocyte:proliferating"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:1000413","EC arterial",459,0.0130087291690284,"EC arterial",NA,NA
"Female","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:4028006","Adventitial fibroblasts",354.773,0.0322151898734177,"Adventitial Fibroblasts","AZ:0000071","alveolar type 2 fibroblast cell"
"Female","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000492","CD4 T cells",815,0.0515822784810127,"Htcell1","AZ:0000537","CD4-positive helper T cell:1"
"Female","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000492","CD4 T cells",815,0.0515822784810127,"Htcell2","AZ:0000538","CD4-positive helper T cell:2"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:1000414","EC venous pulmonary",297,0.00841741299172429,"EC venous pulmonary",NA,NA
"Female","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0000576","Classical monocytes",173.88,0.0227848101265823,"Hmono1","AZ:0000528","monocyte:1"
"Female","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0000576","Classical monocytes",173.88,0.0227848101265823,"Hmono2","AZ:0000529","monocyte:2"
"Female","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000913","CD8 T cells",748.578,0.0679746835443038,"Cd8 Tf","AZ:0000549","effector memory CD8-positive, alpha-beta T cell:follicular"
"Female","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000913","CD8 T cells",748.578,0.0679746835443038,"Ifn+ Cd8 T","AZ:0000589","effector memory CD8-positive, alpha-beta T cell:Interferon positive"
"Female","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000913","CD8 T cells",748.578,0.0679746835443038,"Rm Cd8 Activated T","AZ:0000640","effector memory CD8-positive, alpha-beta T cell:activated resident memory"
"Female","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000913","CD8 T cells",748.578,0.0679746835443038,"Rm Cd8 T","AZ:0000641","effector memory CD8-positive, alpha-beta T cell:resident memory"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0002063","AT2",14162,0.401371726561614,"At2","AZ:0000078","type II pneumocyte"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0002063","AT2",14162,0.401371726561614,"At2 Proliferating","AZ:0000079","type II pneumocyte:proliferating"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0002063","AT2",14162,0.401371726561614,"At2 Proliferating","AZ:0000364","type II pneumocyte:proliferating"
"Female","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0002063","AT2",972.279,0.127405063291139,"At2","AZ:0000078","type II pneumocyte"
"Female","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0002063","AT2",972.279,0.127405063291139,"At2 Proliferating","AZ:0000079","type II pneumocyte:proliferating"
"Female","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0002063","AT2",972.279,0.127405063291139,"At2 Proliferating","AZ:0000364","type II pneumocyte:proliferating"
"Female","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000236","B cells",444,0.0281012658227848,"B Cells","AZ:0000080","B cell"
"Female","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000236","B cells",444,0.0281012658227848,"B Activated","AZ:0000658","B cell:activated"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:4028004","Alveolar fibroblasts",520.572,0.108697068403909,"Alveolar Fibroblasts","AZ:0000072","alveolar type 1 fibroblast cell"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000623","NK cells",2021.055,0.00145256434163849,"Nk Cells","AZ:0000112","natural killer cell"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000623","NK cells",2021.055,0.00145256434163849,"Nk Proliferating","AZ:0000234","natural killer cell:proliferating"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000623","NK cells",2021.055,0.00145256434163849,"Nk Proliferating","AZ:0000422","natural killer cell:proliferating"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000623","NK cells",2021.055,0.00145256434163849,"Nk Proliferating","AZ:0000467","natural killer cell:proliferating"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000623","NK cells",2021.055,0.00145256434163849,"Cd16-Cd56dim Nk","AZ:0000547","natural killer cell:CD16-negative, CD56-dim"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000623","NK cells",2021.055,0.00145256434163849,"Cd16+Cd56- Nk","AZ:0000548","natural killer cell:CD16-positive, CD56-negative"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0005006","Ionocyte",1461,0.0414068699693912,"Ionocyte",NA,NA
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0002063","AT2",53022,0.0933239461409839,"At2","AZ:0000078","type II pneumocyte"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0002063","AT2",53022,0.0933239461409839,"At2 Proliferating","AZ:0000079","type II pneumocyte:proliferating"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0002063","AT2",53022,0.0933239461409839,"At2 Proliferating","AZ:0000364","type II pneumocyte:proliferating"
"Female","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000158","Club (nasal)",1,0.0000632911392405063,"Club (Nasal)","AZ:0000085","club cell:nasal"
"Female","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000158","Club (nasal)",1,0.0000632911392405063,"Club (Non-Nasal)","AZ:0000086","club cell:non-nasal"
"Female","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000158","Club (nasal)",1,0.0000632911392405063,"Transitional Club At2","AZ:0000127","club cell:transitional alveolar type 2 epithelial cell"
"Female","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000158","Club (nasal)",1,0.0000632911392405063,"Transitional Club At2","AZ:0000360","club:transitional AT2"
"Female","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000158","Club (nasal)",1,0.0000632911392405063,"Club (Nasal)","AZ:0000377","club cell:nasal"
"Female","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000158","Club (nasal)",1,0.0000632911392405063,"Club (Non-Nasal)","AZ:0000380","club cell:tracheobronchial"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0005006","Ionocyte",31187.565,0.0224149985139112,"Ionocyte",NA,NA
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000186","Myofibroblasts",5395.925,0.00387813703494248,"Myofibroblasts","AZ:0000110","myofibroblast cell"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0000913","CD8 T cells",467,0.0132354608321052,"Cd8 Tf","AZ:0000549","effector memory CD8-positive, alpha-beta T cell:follicular"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0000913","CD8 T cells",467,0.0132354608321052,"Ifn+ Cd8 T","AZ:0000589","effector memory CD8-positive, alpha-beta T cell:Interferon positive"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0000913","CD8 T cells",467,0.0132354608321052,"Rm Cd8 Activated T","AZ:0000640","effector memory CD8-positive, alpha-beta T cell:activated resident memory"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0000913","CD8 T cells",467,0.0132354608321052,"Rm Cd8 T","AZ:0000641","effector memory CD8-positive, alpha-beta T cell:resident memory"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000097","Mast cells",2958.08,0.00212601909780486,"Mast Cells","AZ:0000104","mast cell"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:1000414","EC venous pulmonary",13.728,0.00286644951140065,"EC venous pulmonary",NA,NA
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0000576","Classical monocytes",4036,0.00710375781043738,"Hmono1","AZ:0000528","monocyte:1"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0000576","Classical monocytes",4036,0.00710375781043738,"Hmono2","AZ:0000529","monocyte:2"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:1000414","EC venous pulmonary",17958,0.0316078500396022,"EC venous pulmonary",NA,NA
"Female","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000583","Alveolar macrophages",266,0.0168354430379747,"Alveolar Macrophages","AZ:0000073","alveolar macrophage"
"Female","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000583","Alveolar macrophages",266,0.0168354430379747,"Alveolar M_ Proliferating","AZ:0000076","alveolar macrophage:proliferating"
"Female","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000583","Alveolar macrophages",266,0.0168354430379747,"Alveolar M_ Proliferating","AZ:0000379","alveolar macrophage:proliferating"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:4028006","Adventitial fibroblasts",7023,0.0123611722256446,"Adventitial Fibroblasts","AZ:0000071","alveolar type 2 fibroblast cell"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0002138","Lymphatic EC differentiating",95.316,0.0199022801302932,"Lymphatic Ec Mature","AZ:0000329","endothelial cell of lymphatic vessel:mature"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0002138","Lymphatic EC differentiating",95.316,0.0199022801302932,"Lymphatic Ec Differentiating","AZ:0000331","endothelial cell of lymphatic vessel:differentiating"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0002138","Lymphatic EC differentiating",95.316,0.0199022801302932,"Lymphatic Ec Proliferating","AZ:0000336","endothelial cell of lymphatic vessel:proliferating"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0002138","Lymphatic EC differentiating",95.316,0.0199022801302932,"Hlec1","AZ:0000518","endothelial cell of lymphatic vessel:1"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0002138","Lymphatic EC differentiating",95.316,0.0199022801302932,"Hlec2","AZ:0000519","endothelial cell of lymphatic vessel:2"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:1000414","EC venous pulmonary",63354.565,0.0455339325248537,"EC venous pulmonary",NA,NA
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0019003","Goblet (bronchial)",102,0.000179530053683006,"Goblet (Bronchial)","AZ:0000096","tracheobronchial goblet cell"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000786","Plasma cells",5.928,0.00123778501628664,"Plasma Cells","AZ:0000116","plasma cell"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000786","Plasma cells",5.928,0.00123778501628664,"Early Pc Precursor","AZ:0000578","plasma cell: early precursor"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000786","Plasma cells",5.928,0.00123778501628664,"Pc Committed Light Zone Gcbc","AZ:0000630","plasma cell:committed light zone germinal center B cell"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000786","Plasma cells",5.928,0.00123778501628664,"Pc/Doublet","AZ:0000693","plasma cell:doublet"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000192","Smooth muscle",10327.63,0.00742263177975659,"Sm Activated Stress Response","AZ:0000118","smooth muscle cell:activated stress response"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000192","Smooth muscle",10327.63,0.00742263177975659,"Smooth Muscle","AZ:0000123","smooth muscle cell"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000192","Smooth muscle",10327.63,0.00742263177975659,"Sm Activated Stress Response","AZ:0000325","smooth muscle cell:activated stress response"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000192","Smooth muscle",10327.63,0.00742263177975659,"Hsmc1","AZ:0000535","smooth muscle cell:1"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000192","Smooth muscle",10327.63,0.00742263177975659,"Hsmc2","AZ:0000536","smooth muscle cell:2"
"Female","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000192","Smooth muscle",45.305,0.00411392405063291,"Sm Activated Stress Response","AZ:0000118","smooth muscle cell:activated stress response"
"Female","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000192","Smooth muscle",45.305,0.00411392405063291,"Smooth Muscle","AZ:0000123","smooth muscle cell"
"Female","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000192","Smooth muscle",45.305,0.00411392405063291,"Sm Activated Stress Response","AZ:0000325","smooth muscle cell:activated stress response"
"Female","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000192","Smooth muscle",45.305,0.00411392405063291,"Hsmc1","AZ:0000535","smooth muscle cell:1"
"Female","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000192","Smooth muscle",45.305,0.00411392405063291,"Hsmc2","AZ:0000536","smooth muscle cell:2"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000158","Club (non-nasal)",949.11,0.000682140437688489,"Club (Nasal)","AZ:0000085","club cell:nasal"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000158","Club (non-nasal)",949.11,0.000682140437688489,"Club (Non-Nasal)","AZ:0000086","club cell:non-nasal"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000158","Club (non-nasal)",949.11,0.000682140437688489,"Transitional Club At2","AZ:0000127","club cell:transitional alveolar type 2 epithelial cell"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000158","Club (non-nasal)",949.11,0.000682140437688489,"Transitional Club At2","AZ:0000360","club:transitional AT2"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000158","Club (non-nasal)",949.11,0.000682140437688489,"Club (Nasal)","AZ:0000377","club cell:nasal"
"Male","Azimuth","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000158","Club (non-nasal)",949.11,0.000682140437688489,"Club (Non-Nasal)","AZ:0000380","club cell:tracheobronchial"
