dataset_id,organ,is_rui_registered,assay_type,publication_status,group_name,uuid
SNT574.MMQC.683,Pancreas,True,Xenium,Submitted,TMC - UConn Health,e014f11071c4e560205c6fd28b2a242e
SNT466.TTLM.626,Pancreas,True,Xenium,Submitted,TMC - UConn Health,0448ef161c1be573e0b710fc4dcb5204
SNT322.XMQN.567,Pancreas,True,Xenium,Submitted,TMC - UConn Health,96169bdad3db37ea445e037615b12afa
SNT576.PXPP.452,Pancreas,True,Xenium,Submitted,TMC - UConn Health,a9aa89ca711c837f0a3da182dfff77ea
SNT969.BMMX.535,Pancreas,True,Xenium,Submitted,TMC - UConn Health,7c60980d10291c9a54249a4700dcc309
SNT682.KKRX.287,Brain,True,Visium (no probes),QA,TMC - Columbia University,bbff13d2812862838aedc31aff93f728
SNT243.ZHHF.849,Brain,True,Visium (no probes),QA,TMC - Columbia University,b51e634c8452760640c8f5e4a9b4b698
SNT673.KKMQ.445,Brain,True,Visium (no probes),QA,TMC - Columbia University,50253ebce4f54702607c060cbd981862
SNT945.VWTX.955,Brain,True,Visium (no probes),QA,TMC - Columbia University,32c8decbd818a542c97c2b8bf58db8f7
SNT698.RXVV.324,Brain,True,Visium (no probes),QA,TMC - Columbia University,2bb8e113a1180806c1f1d9dbcf98cb15
SNT672.NTWH.262,Brain,True,Visium (no probes),QA,TMC - Columbia University,f707fa06475eace3d552b7bb64c21a73
SNT328.QKVZ.747,Brain,True,Visium (no probes),QA,TMC - Columbia University,216609741ea01a00d9f5acef943e91fb
SNT548.PQNJ.668,Brain,True,Visium (no probes),QA,TMC - Columbia University,ee65cc2de2d27df8992619dc4f76c257
SNT929.MXHZ.874,Brain,True,Visium (no probes),QA,TMC - Columbia University,ee3a24b25d9ee67cdc5da1328934287e
SNT562.HVHK.974,Brain,True,Visium (no probes),QA,TMC - Columbia University,01656c8c339df8c7f78b0fca6e7993d3
SNT588.PLTM.567,Brain,True,Visium (no probes),QA,TMC - Columbia University,ab60a50e5593fca05a1f22922d89f758
SNT686.XNFV.767,Brain,True,Visium (no probes),QA,TMC - Columbia University,46aa5d3e8253920da975187ee6f4f654
SNT795.FVGL.277,Brain,True,Visium (no probes),QA,TMC - Columbia University,b2ea053f2efb821b565b257d772aaf61
SNT294.CVJJ.989,Brain,True,Visium (no probes),QA,TMC - Columbia University,abeddb25f6ffdbd5ad56e75fb303e649
SNT844.CCBW.886,Brain,True,Visium (no probes),QA,TMC - Columbia University,4ef509cd95f6f0df083badb50072743f
SNT449.HGMH.453,Brain,True,Visium (no probes),QA,TMC - Columbia University,b4baa7608a3460be77d9c15ce3907cab
SNT674.GFFX.524,Brain,True,Visium (no probes),QA,TMC - Columbia University,30214750f653d19855a5712df18c551b
SNT897.HGHS.559,Brain,True,Visium (no probes),QA,TMC - Columbia University,b8337ec2fc8efa91aaf6ff14b4c70d0e
SNT565.NZGR.255,Brain,True,Visium (no probes),QA,TMC - Columbia University,962d0ad3c245842b45cfddb4dbf7de8d
SNT667.SZMQ.457,Brain,True,Visium (no probes),QA,TMC - Columbia University,681ec8142ca00358e14baa4044e81a43
SNT922.VXTV.875,Brain,True,Visium (no probes),QA,TMC - Columbia University,091ae79370a9e1ff3dd88660729c5bbd
SNT458.RDWG.539,Brain,True,Visium (no probes),QA,TMC - Columbia University,ff0d48c25a6f3a6740cd589deb4df468
SNT593.SCSG.422,Lung (Left),True,RNAseq,Published,TMC - University of Pittsburgh,74a79491a450af998394c264938a7230
SNT864.KHJR.253,Lung (Left),True,RNAseq,Published,TMC - University of Pittsburgh,9c0a7068dba4cbdbaf33057d4057f9cc
SNT627.TGCJ.324,Lung (Left),True,RNAseq,Published,TMC - University of Pittsburgh,3262dd57f011d5f60127276f778d7a53
SNT625.CWGD.777,Lung (Right),True,RNAseq,Published,TMC - University of Pittsburgh,e1e800c427e43842d65607a6915497c0
SNT299.DVNG.578,Lung (Right),True,RNAseq,Published,TMC - University of Pittsburgh,7e7ec0f53a214ab379f6b2f40fae14b2
SNT233.XMTD.574,Lung (Right),True,RNAseq,Published,TMC - University of Pittsburgh,1972fc44891dd3e7fb9e0d7ca7eec34e
SNT647.WHJN.292,Lung (Right),True,RNAseq,Published,TMC - University of Pittsburgh,886d20e9d3bed2dec61424271fdef965
SNT362.BRTK.755,Lung (Right),True,RNAseq,Published,TMC - University of Pittsburgh,8849643f0ed2ea4c59766495f9f7d82d
SNT654.XSRN.726,Lung (Right),True,RNAseq,Published,TMC - University of Pittsburgh,a2a5d448a1341bbf588fa99a3780a2d0
SNT759.KMJC.586,Lung (Left),True,RNAseq,Published,TMC - University of Pittsburgh,24c43659abc2913d65060fbc63447efc
SNT394.ZPJN.579,Lung (Right),True,RNAseq,Published,TMC - University of Pittsburgh,49e80ad3736de9bf1282ac38b577dde9
SNT977.VVTW.775,Lung (Left),True,RNAseq,Published,TMC - University of Pittsburgh,bdc7e7ac4ff76a1ac6302257ef8a0ce0
SNT867.PMJD.853,Lung (Left),True,RNAseq,Published,TMC - University of Pittsburgh,445be81ec02cebc7d9a83e63317be937
SNT984.MSST.526,Lung (Right),True,RNAseq,Published,TMC - University of Pittsburgh,aa4bf16274681cb256349eb79586f450
SNT673.HKBD.656,Lung (Left),True,RNAseq,Published,TMC - University of Pittsburgh,19f17f19fbfb74bb32eae3db11a87822
SNT266.DBBP.698,Lung (Right),True,RNAseq,Published,TMC - University of Pittsburgh,35e6b387fed73069f85726fd0ef6e96f
SNT767.MZKB.693,Lung (Right),True,RNAseq,Published,TMC - University of Pittsburgh,cb3f7316c7c04a6c45ac097b07695734
SNT468.XMQP.379,Lung (Right),True,RNAseq,Published,TMC - University of Pittsburgh,c0c3684bf583639930066c6e6fe184e0
SNT959.SGTC.264,Lung (Left),True,RNAseq,Published,TMC - University of Pittsburgh,d5d2509eec868a3a48bd9af0c9757818
SNT246.PGHH.774,Lung (Right),True,RNAseq,Published,TMC - University of Pittsburgh,0229c815670d044713bb121d7ed536f6
SNT587.CNQX.768,Lung (Left),True,RNAseq,Published,TMC - University of Pittsburgh,ebbfe361118792effb14ebb3d72f552c
SNT648.KPTH.546,Lung (Left),True,RNAseq,Published,TMC - University of Pittsburgh,e6d2f3f526a360189f9964a32d44c6d9
SNT887.TMFM.723,Lung (Left),True,RNAseq,Published,TMC - University of Pittsburgh,fbe1d54ad9a829e2f2e45f91f0ccda25
SNT722.MQMW.937,Lung (Left),True,RNAseq,Published,TMC - University of Pittsburgh,1986013a8ca6c6435f3f2cd25e1b0130
SNT669.GCNV.685,Lung (Left),True,RNAseq,Published,TMC - University of Pittsburgh,9b425d2b62e72bd6b9b2dce806382d9b
SNT932.DZQV.442,Brain,True,Visium (no probes),QA,TMC - Columbia University,c2eb4f14840d30279c9da2a976abf06b
SNT967.KBJF.497,Lung (Left),True,RNAseq,Published,TMC - University of Pittsburgh,3d9cb3a7d90812ed8bb7670c1604506b
SNT748.PQPQ.978,Brain,True,Visium (no probes),Submitted,TMC - Columbia University,a58e6d22d1f8cbd73e986acd9ea42470
SNT478.ZTZD.627,Brain,True,Visium (no probes),Submitted,TMC - Columbia University,3f39602fb2da2c4314422e07e52d8bf8
SNT494.TRLR.294,Brain,True,Visium (no probes),Submitted,TMC - Columbia University,2bae3d17cd0598eb93aa1ab38c8bbfca
SNT666.LRJX.722,Brain,True,Visium (no probes),QA,TMC - Columbia University,3cece35f972ca1566c326d50caec71e5
SNT595.BNSG.693,Brain,True,Visium (no probes),QA,TMC - Columbia University,2f447b89b9fd9c8ac00fc6f1e3e5ca25
SNT647.GPPN.892,Brain,True,Visium (no probes),QA,TMC - Columbia University,f4de1ed73cb55a32cabdcb581888e673
SNT976.VSNX.987,Brain,True,Visium (no probes),QA,TMC - Columbia University,05de592a1b907af3c6da6c9cea85833d
SNT873.QHZM.365,Brain,True,Visium (no probes),QA,TMC - Columbia University,c2b7d9de03048d01ca808485197a222a
SNT839.VMPN.569,Brain,True,Visium (no probes),QA,TMC - Columbia University,70a946c2a1f4850b89c7efa5beb2c1d1
SNT564.ZQGV.638,Brain,True,Visium (no probes),QA,TMC - Columbia University,3b5e4e1ad7fcbe37d80209ee145006f5
SNT865.DTDC.872,Brain,True,Visium (no probes),QA,TMC - Columbia University,93d9c3791f3cd791983a96fc392a34bc
SNT966.STVK.297,Brain,True,Visium (no probes),Error,TMC - Columbia University,8e565aa67c685b07b47fae577fa6cb21
SNT463.ZDNL.425,Brain,True,Visium (no probes),Published,TMC - Columbia University,856962e25c628477cb3a5df17abed46d
SNT275.KJLL.826,Brain,True,Visium (no probes),Published,TMC - Columbia University,14294f935b650399a36baec1238ce740
SNT692.XBWM.346,Brain,True,Visium (no probes),Published,TMC - Columbia University,d2a180409814feda8789dc7a646c6ed7
SNT979.DNLL.946,Brain,True,Visium (no probes),Published,TMC - Columbia University,98ede661ba847405c2eec6c44a6d7446
SNT887.PBGR.767,Brain,True,Visium (no probes),Published,TMC - Columbia University,9665d2e93aa27caf8fb878d8ae3f7f64
SNT726.HJCM.656,Brain,True,Visium (no probes),Published,TMC - Columbia University,cbb4b4270f14146f1232b312a9f7aaea
SNT936.BSZS.599,Brain,True,Visium (no probes),Published,TMC - Columbia University,e798452c7d78b0e2848a35b4b94db737
SNT587.HCKN.554,Brain,True,Visium (no probes),Published,TMC - Columbia University,8468fdd9018a0f11a051bb3cd8243a88
SNT354.XJRQ.688,Brain,True,Visium (no probes),Published,TMC - Columbia University,f75224bb824b09c67b36b27892379c57
SNT398.XTWP.354,Kidney (Left),True,Histology,Published,TMC - UConn Health,2ec5a3084a49c524dba3a45b14a43dc9
SNT822.ZXHB.869,Pancreas,True,Histology,Published,TMC - UConn Health,450ff2f7e275640ac68a88a384f8a5c6
SNT224.LSLK.429,Kidney (Left),True,Histology,Published,TMC - UConn Health,544e3a714cdfeeefc220cc037f032dc8
SNT969.FHJK.433,Pancreas,True,Histology,Published,TMC - UConn Health,f8eae021f7f73de2dfb88a5e040b8a02
SNT395.QVXS.675,Kidney (Left),True,Histology,Published,TMC - UConn Health,21b9f425e9a1857ee100defd5fda0a93
SNT747.KGTJ.572,Pancreas,True,Histology,Published,TMC - UConn Health,9ed66e87887c96591298e883ec9cc182
SNT623.PDFL.545,Kidney (Left),True,Histology,Published,TMC - UConn Health,2e2905902b6469460493d641ff9ab6e0
SNT677.WCHJ.569,Kidney (Left),True,Histology,Published,TMC - UConn Health,10c4b278aba610741324500dc1eaaefe
SNT576.HVQX.276,Kidney (Left),True,Histology,Published,TMC - UConn Health,7bf8330aeba4820cbe1e4d1a480966fb
SNT364.PPVT.683,Kidney (Left),True,Histology,Published,TMC - UConn Health,27c23da4b649fa23a53e77dd4128936c
SNT928.GVVF.966,Pancreas,True,Histology,Published,TMC - UConn Health,79bb31bb6da26d3b1e3fc21298edac89
SNT922.MBDC.543,Kidney (Left),True,Histology,Published,TMC - UConn Health,9c0eca56cd8dcc8fb00118696b847e56
SNT566.NWDW.327,Kidney (Left),True,Histology,Published,TMC - UConn Health,504fe448f1f52900e55aa908054aeba7
SNT843.MNXH.862,Kidney (Left),True,Histology,Published,TMC - UConn Health,1348be75d2153ab2fc5a55c4e5c05067
SNT473.ZKTZ.763,Kidney (Left),True,Histology,Published,TMC - UConn Health,060ae612ba956b47bdfba82ace6dfe8b
SNT539.FPFZ.858,Kidney (Left),True,Histology,Published,TMC - UConn Health,ed7b5520668fc9ae432f40d961de46e0
SNT624.LBZT.775,Kidney (Left),True,Histology,Published,TMC - UConn Health,ecb1364bb634adddb9c44b975e2ca4d4
SNT747.DFQV.649,Kidney (Left),True,Histology,Published,TMC - UConn Health,2527161ff155573779cf04be9ab06cf7
SNT626.VPNG.354,Kidney (Left),True,Histology,Published,TMC - UConn Health,ef6d73fb03df8a2a3dc92f337df511ad
SNT284.CXBG.892,Kidney (Left),True,Histology,Published,TMC - UConn Health,c158320fcfc39359411f2b505a97cce1
SNT595.ZVCR.673,Kidney (Left),True,Histology,Published,TMC - UConn Health,f0757f422a85292b893f2a6b9c39f783
SNT338.DWSW.624,Kidney (Left),True,Histology,Published,TMC - UConn Health,c3de23c6c1750cae1345a8de7df903a2
SNT536.RWZB.259,Kidney (Left),True,Histology,Published,TMC - UConn Health,db5ec8ab02aae4674015712e2770c7cf
SNT357.RMGR.386,Kidney (Left),True,Histology,Published,TMC - UConn Health,37fc7b5a29fd75dd9847b185cd79ad62
SNT365.RGXF.873,Brain,True,Visium (no probes),QA,TMC - Columbia University,e673fba21411423ad4e0dbd0948eaf13
SNT938.HBLG.628,Brain,True,Visium (no probes),QA,TMC - Columbia University,22fc3bdf3534a19690fa023de0255308
SNT895.JZCF.495,Brain,True,Visium (no probes),QA,TMC - Columbia University,fb8aaaddb4ff76ef59d68be958ddd78d
SNT754.TCGJ.546,Brain,True,Visium (no probes),QA,TMC - Columbia University,f5ef9feecb09ec9f44d46f685e5a9d3f
SNT979.KPBC.759,Brain,True,Visium (no probes),QA,TMC - Columbia University,8407e454da2b9c1c0e1206e9081f9b88
SNT222.GTPX.733,Brain,True,Visium (no probes),QA,TMC - Columbia University,d32da464c588a782e08f96aa2436dab2
SNT523.NJRV.963,Brain,True,Visium (no probes),QA,TMC - Columbia University,c555e611baf9cb3f92353b342c92fb25
SNT989.JMSC.379,Brain,True,Visium (no probes),QA,TMC - Columbia University,ce7eac996b0ba99a86ad4b8b77a1bd75
SNT574.RTTF.232,Brain,True,Visium (no probes),QA,TMC - Columbia University,f950de90e007f76c1705e57d4cd873a7
SNT697.QZDN.586,Brain,True,Visium (no probes),QA,TMC - Columbia University,9a1b2c4f209855fe9e74562a4dbf283a
SNT275.SHLB.836,Brain,True,Visium (no probes),QA,TMC - Columbia University,566f8fdc3f844c4e477466b29e16ddf2
SNT468.RQCF.239,Brain,True,Visium (no probes),QA,TMC - Columbia University,090f77c0b1d0e7e1f58151c6e717193d
SNT279.QBKV.374,Brain,True,Visium (no probes),QA,TMC - Columbia University,f651c4383558e985b5500a54e966ac02
SNT933.HCXT.548,Brain,True,Visium (no probes),QA,TMC - Columbia University,4d04f05240554f4b1f768f879a1b582d
SNT654.GSSK.489,Brain,True,Visium (no probes),QA,TMC - Columbia University,22a158602e77f44941632da0aca45f39
SNT437.LJJD.642,Brain,True,Visium (no probes),QA,TMC - Columbia University,121166f6a474a21e3044b978cb51b38a
SNT949.DGRS.897,Brain,True,Visium (no probes),QA,TMC - Columbia University,525ee311a8d5bcd96c35be7b08497f66
SNT683.XCXH.963,Brain,True,Visium (no probes),QA,TMC - Columbia University,c2789974a5d0b3ec8c8ad90769f7f4b9
SNT263.QPTV.224,Brain,True,Visium (no probes),QA,TMC - Columbia University,1aa28be984824772d2a37310f126ba98
SNT726.DWJD.545,Brain,True,Visium (no probes),QA,TMC - Columbia University,cd8dd108b2417ce89484ca89ec2adcd6
SNT879.RBBC.954,Brain,True,Visium (no probes),QA,TMC - Columbia University,958e98da04e88c4229e3c7ec055c0db0
SNT456.PFLF.562,Brain,True,Visium (no probes),QA,TMC - Columbia University,957cda7cbb0008bac48000a17d191413
SNT473.DWQV.328,Brain,True,Visium (no probes),QA,TMC - Columbia University,ff1df96490c6ff95a48186fe57ebec91
SNT776.FXZG.848,Brain,True,Visium (no probes),Error,TMC - Columbia University,0ad0ae05965ec1789d0516290980d9fd
SNT754.MJNP.762,Brain,True,Visium (no probes),Error,TMC - Columbia University,f507bb06862aa4ff66950263543f29b9
SNT959.WTBK.429,Brain,True,Visium (no probes),QA,TMC - Columbia University,277984af16c10e0880ea6260795c06ca
SNT629.QJRC.884,Brain,True,Visium (no probes),QA,TMC - Columbia University,8b23a642bfb491e7dba6beac9c66c1a6
SNT679.MHTG.683,Brain,True,Visium (no probes),QA,TMC - Columbia University,4c8cd7395c7c29862bf99fe8cfcc4d13
SNT377.LHTL.577,Brain,True,Visium (no probes),QA,TMC - Columbia University,39047216972932b129cb5f7c1de05996
SNT364.CTLX.875,Brain,True,Visium (no probes),QA,TMC - Columbia University,2647ac26c962d0119f7f92c4c9428be0
SNT883.DQLK.423,Brain,True,Visium (no probes),QA,TMC - Columbia University,f4557b192d3602059e4f0a05e4b03092
SNT547.LXVV.955,Brain,True,Visium (no probes),QA,TMC - Columbia University,11e1ccba1250ea6c4c9e560abd7d45f2
SNT357.FWND.498,Brain,True,Visium (no probes),QA,TMC - Columbia University,036f602fe567e124cfe975a59409b410
SNT456.TPDQ.563,Brain,True,Visium (no probes),QA,TMC - Columbia University,0bc8a4b2f73ee0d4e390932f4f00f37c
SNT562.XGDX.282,Brain,True,Visium (no probes),QA,TMC - Columbia University,ee6bdf8ce61dcf12df3db9c64f8dea3a
SNT486.XMPZ.237,Brain,True,Visium (no probes),QA,TMC - Columbia University,5d9bf4cc72251b782727d4ab7fe844fb
SNT789.XJGR.627,Brain,True,Visium (no probes),QA,TMC - Columbia University,5a80d0471d3bcc64d6dbd73672d78f57
SNT432.DVWF.684,Brain,True,Visium (no probes),QA,TMC - Columbia University,63b89bf0c4f0f863a581df3084c68488
SNT654.VZFJ.996,Brain,True,Visium (no probes),QA,TMC - Columbia University,382d00e38d89758e834bdff6ec1b745e
SNT787.LBLG.694,Brain,True,Visium (no probes),QA,TMC - Columbia University,bdc63804c2fda251ad7eadfa111356e5
SNT373.XVCV.862,Liver,False,10x Multiome,Published,TMC - Washington University,22238e913e3a850167d49506f4e85556
SNT665.NMDX.493,Liver,False,10x Multiome,Published,TMC - Washington University,cb00003548e7f85eea8959dfb3203ca8
SNT257.ZZXW.745,Liver,False,10x Multiome,Published,TMC - Washington University,595763bf25ba2151d682d6681815c139
SNT275.HTZF.274,Liver,True,10x Multiome,Published,TMC - Washington University,eb15836dd9da1aa36ad2fb89ecf64714
SNT686.XRWZ.768,Liver,False,10x Multiome,Published,TMC - Washington University,c3e88b7f33bbe9b94d021c053ba52961
SNT295.BVZH.756,Liver,False,10x Multiome,Published,TMC - Washington University,a5e933797478e5d6dbb5fbbe9febe6a5
SNT835.WGNH.446,Liver,False,10x Multiome,Published,TMC - Washington University,d6c1b01ae401eef4546ea00ca78d310e
SNT689.FRBB.797,Liver,False,10x Multiome,Published,TMC - Washington University,f4ded271cec0f0f0cc2cd018e267e559
SNT983.CRND.988,Lung (Right),True,RNAseq (with probes),QA,TMC - University of Pittsburgh,4ab0030fe4d1cbab353bac509f41cd4d
SNT892.QQBQ.833,Lung (Right),True,RNAseq (with probes),QA,TMC - University of Pittsburgh,8d86ecc87b1459a4a51f9b29b00d3614
SNT936.DKDC.284,Lung (Right),True,RNAseq (with probes),QA,TMC - University of Pittsburgh,fc6815b229338904f01129b9facfafb2
SNT993.XFGV.894,Lung (Right),True,RNAseq (with probes),QA,TMC - University of Pittsburgh,78a62970c6be61c288dd81867d902eea
SNT934.THBX.456,Lung (Right),True,RNAseq (with probes),QA,TMC - University of Pittsburgh,6971dfa2de35b293f22c7ee01cd2c4a7
SNT782.HNHB.756,Lung (Right),True,RNAseq (with probes),QA,TMC - University of Pittsburgh,f79e58e940960da42cb3e65c27985da4
SNT238.GBXS.425,Lung (Right),True,RNAseq (with probes),QA,TMC - University of Pittsburgh,a8b6aba4a2e842438e61e0e84aa1c2a1
SNT447.NVBK.798,Lung (Left),True,RNAseq (with probes),QA,TMC - University of Pittsburgh,da536076b26ab6895f75190239e3c411
SNT794.RBDV.963,Lung (Right),True,RNAseq (with probes),QA,TMC - University of Pittsburgh,6965a42f735931361217ce6ca5072737
SNT675.WNXW.625,Lung (Right),True,RNAseq (with probes),QA,TMC - University of Pittsburgh,f3eb2d6e0c4309b51cd9342595dc8310
SNT526.XKRS.743,Pancreas,False,RNAseq (with probes),QA,TMC - UConn Health,74f5d05346b7873824b24311de77a325
SNT342.FMTC.677,Pancreas,False,RNAseq (with probes),QA,TMC - UConn Health,208a2025c7db65eccad8b63022a36119
SNT635.CSHC.455,Pancreas,False,RNAseq (with probes),QA,TMC - UConn Health,7b47ba592e2894fcaa2de932ab5e39f6
SNT783.KZTJ.427,Pancreas,False,RNAseq (with probes),QA,TMC - UConn Health,e08a6b6a8ecc2f9c77aa9e4e81200d30
SNT756.NVLD.242,Pancreas,False,RNAseq (with probes),QA,TMC - UConn Health,48437b26bb520226667ec53986d804b0
SNT874.TSHG.452,Pancreas,False,RNAseq (with probes),QA,TMC - UConn Health,1ba9be5e077cf5141653b156a22b9105
SNT434.KHQZ.336,Pancreas,False,RNAseq (with probes),QA,TMC - UConn Health,dca48f2a86676e578900d170922b5ad5
SNT853.XRMB.548,Pancreas,False,RNAseq (with probes),QA,TMC - UConn Health,8cb55847261dff2ebb0025e6d6fcecbd
SNT264.HDBG.628,Pancreas,False,RNAseq (with probes),QA,TMC - UConn Health,1b59dcc25ca01e4203445df4cd200d12
SNT268.LXPG.784,Pancreas,False,RNAseq (with probes),QA,TMC - UConn Health,13d10b47a726d74e0c9787c57c23f0b1
SNT635.ZKMW.573,Pancreas,False,RNAseq (with probes),QA,TMC - UConn Health,d6c7d6eb4672fc6de02d769a41e3f692
SNT886.WKFB.858,Pancreas,False,RNAseq (with probes),QA,TMC - UConn Health,40efd41e4d3affb7ed9c9a4437a7103f
SNT324.BDTT.263,Pancreas,False,RNAseq (with probes),QA,TMC - UConn Health,5f4055c758782da9f6b6d5ac3fba75fe
SNT265.XJBP.558,Pancreas,False,RNAseq (with probes),QA,TMC - UConn Health,a2d4b9849f7046e73fe64ebc9938d636
SNT275.JBQG.424,Pancreas,False,RNAseq (with probes),QA,TMC - UConn Health,3349c12265f2dbb9da586eb0d0a5c52a
SNT973.GPLJ.993,Pancreas,False,RNAseq (with probes),QA,TMC - UConn Health,9a3bbed6912503c108ae410760cae868
SNT988.PHCL.854,Pancreas,False,RNAseq (with probes),QA,TMC - UConn Health,a79829b9509d0a37f50a0439e6574817
SNT469.JJLS.674,Pancreas,False,RNAseq (with probes),QA,TMC - UConn Health,a8440a1545896af4f810ccfb3d89cfba
SNT462.PFJM.474,Pancreas,False,RNAseq (with probes),QA,TMC - UConn Health,7c94213f3cd70fd2a6d94628b69ea382
SNT863.FJNR.722,Pancreas,False,RNAseq (with probes),QA,TMC - UConn Health,14975bb385e1fe2c72f2a51721b731be
SNT792.ZFZZ.955,Pancreas,False,RNAseq (with probes),QA,TMC - UConn Health,3b725ab6d0f12a22ced69237a7687c26
SNT449.VFXP.542,Pancreas,False,RNAseq (with probes),QA,TMC - UConn Health,bc88175d4583c4bf01ae9f9912d238ca
SNT632.BMMS.242,Pancreas,False,RNAseq (with probes),QA,TMC - UConn Health,123aac04242b128406fcde1c90ea2b38
SNT547.XRFF.536,Pancreas,False,RNAseq (with probes),QA,TMC - UConn Health,c91260844518423b7ce39ae2aac25da9
SNT684.DFCN.652,Pancreas,False,RNAseq (with probes),QA,TMC - UConn Health,b628b5fb1b2f3f352d7a7f25b2012cb9
SNT896.KGSH.928,Pancreas,False,RNAseq (with probes),QA,TMC - UConn Health,5fd1e438f66ffc07a0a6e44c0cbb0256
SNT475.GNGJ.348,Pancreas,False,RNAseq (with probes),QA,TMC - UConn Health,98f88358f28af965f2fbba79f3625763
SNT286.RDBZ.448,Pancreas,False,RNAseq (with probes),QA,TMC - UConn Health,a18c21b6480fe0e6c7d028763b5b5655
SNT227.CCQP.362,Pancreas,False,RNAseq (with probes),QA,TMC - UConn Health,4afe278db3a99b161be790ffae0c5fdf
SNT526.WKPJ.897,Pancreas,False,RNAseq (with probes),QA,TMC - UConn Health,c6dd337eb9d3906bb37b9cb06fccc3a6
SNT599.BRCN.449,Lung (Right),True,Histology,Published,TMC - University of Pittsburgh,04405768db88c4061ad9de002f917cf9
SNT889.HWTZ.529,Lung (Left),True,Histology,Published,TMC - University of Pittsburgh,da5694ccb7d6adc02beed2a5c4432ac5
SNT288.PNZP.776,Lung (Left),True,Histology,Published,TMC - University of Pittsburgh,11aa8a5fd9b0e9011c4d56b0199a831c
SNT334.XRJP.727,Lung (Right),True,Histology,Published,TMC - University of Pittsburgh,190671d9c41e57057438ba4ba58f8796
SNT494.LQXW.384,Lung (Right),True,Histology,Published,TMC - University of Pittsburgh,eb7f80ecc2a9681d3b1bc8cd4484c953
SNT265.MLWZ.475,Brain,True,Visium (no probes),Published,TMC - Columbia University,6a13059b05d31700619cfac54e8d4d6d
SNT977.TMXP.592,Brain,True,Visium (no probes),Published,TMC - Columbia University,b12e7eb6252230a88dbd59ccfe773608
SNT672.MZGL.243,Brain,True,Visium (no probes),Published,TMC - Columbia University,f07ca2252829428981b833bea08436e8
SNT866.JNSF.483,Liver,False,GeoMx (NGS),Submitted,TMC - University of Minnesota - Niedernhofer,3408f47baa4a2dfa52424a8a8bc9d7f3
SNT584.GBGN.393,Liver,False,GeoMx (NGS),Submitted,TMC - University of Minnesota - Niedernhofer,5cfebdb329bc89e15a0f9be574f588f8
SNT544.SDQT.254,Liver,False,GeoMx (NGS),Submitted,TMC - University of Minnesota - Niedernhofer,049de8821f1435d5a5b03678d7f70c03
SNT362.GNQR.576,Liver,False,GeoMx (NGS),Submitted,TMC - University of Minnesota - Niedernhofer,43517dcc4294e3780abf61fa1f694c7c
SNT343.TQZJ.967,Liver,False,GeoMx (NGS),Submitted,TMC - University of Minnesota - Niedernhofer,dd15d2fa6f1db72993b419832c542a9e
SNT743.MBSG.394,Liver,False,GeoMx (NGS),Submitted,TMC - University of Minnesota - Niedernhofer,f088e73c84bb0e89a813229cb592a264
SNT662.CCPD.234,Liver,False,GeoMx (NGS),Submitted,TMC - University of Minnesota - Niedernhofer,308aeb27b8779f32ea3267736d5b9f11
SNT558.SXBB.229,Liver,False,GeoMx (NGS),Submitted,TMC - University of Minnesota - Niedernhofer,3816c2545287b078b7e05c2b6677b970
SNT584.KMQZ.454,Liver,False,GeoMx (NGS),Submitted,TMC - University of Minnesota - Niedernhofer,2bd37e921087a226bbe77cbdf0e104fd
SNT799.DPQH.848,Liver,False,GeoMx (NGS),Submitted,TMC - University of Minnesota - Niedernhofer,b655cb1fd781f819a9ca66cf42751a74
SNT932.TFQL.363,Liver,False,GeoMx (NGS),Submitted,TMC - University of Minnesota - Niedernhofer,fd0ac902d5ed7dde7ef2d92cfe45da2c
SNT434.GWDR.399,Liver,False,GeoMx (NGS),Submitted,TMC - University of Minnesota - Niedernhofer,221ae161dc6926626f73fc4e64f0ca1b
SNT825.KRCH.632,Liver,False,GeoMx (NGS),Submitted,TMC - University of Minnesota - Niedernhofer,bd75cbcb0fc1e287a93829e65f99c764
SNT236.BRMQ.789,Liver,False,GeoMx (NGS),Submitted,TMC - University of Minnesota - Niedernhofer,f66a0d485539fa0f785a9f26f8a56d2e
SNT572.ZXFZ.262,Liver,False,GeoMx (NGS),Submitted,TMC - University of Minnesota - Niedernhofer,b129becb1f4d268411b9e7443bc6e48a
SNT569.MCBR.853,Liver,False,GeoMx (NGS),Submitted,TMC - University of Minnesota - Niedernhofer,833c7d310f14d862ed3d1ad52909cc99
SNT739.HSLZ.265,Liver,False,GeoMx (NGS),Submitted,TMC - University of Minnesota - Niedernhofer,37e6e016bf337b6efe03e5ffacfd5ed8
SNT229.BRPC.524,Liver,False,GeoMx (NGS),Submitted,TMC - University of Minnesota - Niedernhofer,34c96a5789242af0b5a8d2e315203062
SNT323.QSWX.572,Liver,False,GeoMx (NGS),Submitted,TMC - University of Minnesota - Niedernhofer,255b2eff2d6143721c315b71b44bb618
SNT637.DCWW.927,Liver,False,GeoMx (NGS),Submitted,TMC - University of Minnesota - Niedernhofer,3d78d0ea5387a2fce9d3a8cd548a4e19
SNT675.CSXS.976,Liver,False,GeoMx (NGS),Submitted,TMC - University of Minnesota - Niedernhofer,46dd8f2a493a14292779bee46c8895cd
SNT634.ZQMX.675,Liver,False,GeoMx (NGS),Submitted,TMC - University of Minnesota - Niedernhofer,14a1e75445bdd6acea4df0691d01a00f
