"sex","tool","modality","organ","organId","as","as_id","cell_id","cell_label","cell_count","percentage","annotation_label","annotation_label_id","cell_label2"
"Female","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0000097","Mast",759.012,0.00201350990731356,"Mast","CT:0000567","mast cell"
"Female","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0002144","EC1 cap",3672.239,0.0768676503494717,"Ec1_cap","CT:0000547","capillary endothelial cell:1"
"Female","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0002144","EC1 cap",3672.239,0.0768676503494717,"Ec2_cap","CT:0000548","capillary endothelial cell:2"
"Female","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0002144","EC1 cap",3672.239,0.0768676503494717,"Ec3_cap","CT:0000549","capillary endothelial cell:3"
"Female","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0001065","ILC",4.11,0.000227186671715259,"Ilc","CT:0000562","innate lymphoid cell"
"Female","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000492","CD4+T Tfh",2.055,0.00011359333585763,"Cd4+T_tfh","CT:0000534","CD4-positive helper T cell"
"Female","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0002068","Purkinje cell",2.421,0.00000642243796620623,"Purkinje_cell","CT:0000583","Purkinje myocyte"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000359","SMC1 basic",2238.016,0.0499093342543822,"Arterial Smc","CT:0000074","vascular associated smooth muscle cell:arterial"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000359","SMC1 basic",2238.016,0.0499093342543822,"Arterial Smc","CT:0000099","vascular associated smooth muscle cell:arterial"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000359","SMC1 basic",2238.016,0.0499093342543822,"Vsmc/P","CT:0000212","vascular associated smooth muscle cell"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000359","SMC1 basic",2238.016,0.0499093342543822,"Dvsmc","CT:0000219","vascular associated smooth muscle cell"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000359","SMC1 basic",2238.016,0.0499093342543822,"Smc1_basic","CT:0000585","vascular associated smooth muscle cell"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000359","SMC1 basic",2238.016,0.0499093342543822,"Smc2_art","CT:0000586","vascular associated smooth muscle cell:arterial"
"Female","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Posteromedial Head of Posterior Papillary Muscle Of Left Ventricle","FMA:7267","CL:0000895","CD4+T naive",14.45,0.00417126732916207,"Cd4+T_naive","CT:0000539","naive thymus-derived CD4-positive, alpha-beta T cell"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000794","CD8+T cytox",141.328,0.00315171401433382,"Cd8+T_cytox","CT:0000541","CD8-positive, alpha-beta cytotoxic T cell"
"Female","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0002138","EC8 ln",14.385,0.000795153351003408,"Le1","CT:0000411","endothelial cell of lymphatic vessel:1"
"Female","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0002138","EC8 ln",14.385,0.000795153351003408,"Le2","CT:0000412","endothelial cell of lymphatic vessel:2"
"Female","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0002138","EC8 ln",14.385,0.000795153351003408,"Lymphatic Ec Differentiating","CT:0000495","endothelial cell of lymphatic vessel:differentiating"
"Female","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0002138","EC8 ln",14.385,0.000795153351003408,"Lymphatic Ec Mature","CT:0000496","endothelial cell of lymphatic vessel:mature"
"Female","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0002138","EC8 ln",14.385,0.000795153351003408,"Lymphatic Ec Proliferating","CT:0000497","endothelial cell of lymphatic vessel:proliferating"
"Female","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0002138","EC8 ln",14.385,0.000795153351003408,"Ec8_ln","CT:0000554","endothelial cell of lymphatic vessel"
"Female","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000794","CD8+T cytox",14.385,0.000795153351003408,"Cd8+T_cytox","CT:0000541","CD8-positive, alpha-beta cytotoxic T cell"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Right Cardiac Atrium","UBERON:0002078","CL:0002350","EC7 endocardial",1002.743,0.0341278852856685,"Ec7_endocardial","CT:0000553","endocardial cell"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0000057","FB4 activated",59966.059,0.0909892035557732,"Mt-High Fibroblasts","CT:0000089","fibroblast"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0000057","FB4 activated",59966.059,0.0909892035557732,"Fibromyocytes","CT:0000269","fibroblast"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0000057","FB4 activated",59966.059,0.0909892035557732,"F1","CT:0000403","fibroblast:1"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0000057","FB4 activated",59966.059,0.0909892035557732,"F2","CT:0000404","fibroblast:2"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0000057","FB4 activated",59966.059,0.0909892035557732,"F3","CT:0000405","fibroblast:3"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0000057","FB4 activated",59966.059,0.0909892035557732,"Fb1","CT:0000556","fibroblast:1"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0000057","FB4 activated",59966.059,0.0909892035557732,"Fb2","CT:0000557","fibroblast:2"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0000057","FB4 activated",59966.059,0.0909892035557732,"Fb3","CT:0000558","fibroblast:3"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0000057","FB4 activated",59966.059,0.0909892035557732,"Fb4_activated","CT:0000559","fibroblast:4 activated"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0000057","FB4 activated",59966.059,0.0909892035557732,"Fb5","CT:0000560","fibroblast:5"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0000057","FB4 activated",59966.059,0.0909892035557732,"Fb6","CT:0000561","fibroblast:6"
"Female","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000097","Mast",140.814,0.00415838579008223,"Mast","CT:0000567","mast cell"
"Female","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Posteromedial Head of Posterior Papillary Muscle Of Left Ventricle","FMA:7267","CL:0002144","EC2 cap",480.25,0.138633296528033,"Ec1_cap","CT:0000547","capillary endothelial cell:1"
"Female","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Posteromedial Head of Posterior Papillary Muscle Of Left Ventricle","FMA:7267","CL:0002144","EC2 cap",480.25,0.138633296528033,"Ec2_cap","CT:0000548","capillary endothelial cell:2"
"Female","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Posteromedial Head of Posterior Papillary Muscle Of Left Ventricle","FMA:7267","CL:0002144","EC2 cap",480.25,0.138633296528033,"Ec3_cap","CT:0000549","capillary endothelial cell:3"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Right Cardiac Atrium","UBERON:0002078","CL:0001050","CD8+T te",233.596,0.00795032973672318,"Cd8+T_te","CT:0000543","effector CD8-positive, alpha-beta T cell"
"Female","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0000115","EC4 immune",2312.611,0.00613490321663203,"Cmc-Like Endothelial Cells","CT:0000080","endothelial cell:cardiomyocyte-like"
"Female","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0000115","EC4 immune",2312.611,0.00613490321663203,"Fibroblast-Like Endothelial Cells","CT:0000084","endothelial cell"
"Female","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0000115","EC4 immune",2312.611,0.00613490321663203,"Immune-Related Endothelial Cells","CT:0000086","endothelial cell"
"Female","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0000115","EC4 immune",2312.611,0.00613490321663203,"Ec10_cmc-Like","CT:0000546","endothelial cell:cardiomyocyte-like"
"Female","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0000115","EC4 immune",2312.611,0.00613490321663203,"Ec4_immune","CT:0000550","endothelial cell:capillary-like"
"Female","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0000115","EC4 immune",2312.611,0.00613490321663203,"Ec9_fb-Like","CT:0000555","endothelial cell:fibroblast-like"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0000097","Mast",200.143,0.00343027000108456,"Mast","CT:0000567","mast cell"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000235","LYVE1+MP cycling",3508.032,0.0782315862188067,"Cycling Macrophages","CT:0000265","macrophage:cycling"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000235","LYVE1+MP cycling",3508.032,0.0782315862188067,"Intermediate Macrophages","CT:0000272","macrophage:intermediate"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000235","LYVE1+MP cycling",3508.032,0.0782315862188067,"Erythrophagocytic Macrophages","CT:0000308","macrophage:erythrophagocytic"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000235","LYVE1+MP cycling",3508.032,0.0782315862188067,"C1qa+ Cd74+ Macrophages","CT:0000346","macrophage"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000235","LYVE1+MP cycling",3508.032,0.0782315862188067,"Lymphoid/Macrophage","CT:0000353","macrophage"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000235","LYVE1+MP cycling",3508.032,0.0782315862188067,"S100a9+ Lyz+ Macrophages","CT:0000361","macrophage"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000235","LYVE1+MP cycling",3508.032,0.0782315862188067,"Erythrophagocytic Macrophages","CT:0000376","macrophage"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000235","LYVE1+MP cycling",3508.032,0.0782315862188067,"Macro_1","CT:0000413","macrophage:1"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000235","LYVE1+MP cycling",3508.032,0.0782315862188067,"Macro_2","CT:0000414","macrophage:2"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000235","LYVE1+MP cycling",3508.032,0.0782315862188067,"Mono_mac","CT:0000418","macrophage:monocyte-derived"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000235","LYVE1+MP cycling",3508.032,0.0782315862188067,"Lyve1+Igf1+Mp","CT:0000563","macrophage:LYVE1+IGF1+"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000235","LYVE1+MP cycling",3508.032,0.0782315862188067,"Lyve1+Mp_cycling","CT:0000564","macrophage:LYVE1+"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000235","LYVE1+MP cycling",3508.032,0.0782315862188067,"Lyve1+Timd4+Mp","CT:0000565","macrophage:LYVE1+TIMD4+"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000235","LYVE1+MP cycling",3508.032,0.0782315862188067,"Momp","CT:0000569","macrophage:monocyte-derived"
"Female","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000057","FB4 activated",4917.892,0.145230532546189,"Mt-High Fibroblasts","CT:0000089","fibroblast"
"Female","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000057","FB4 activated",4917.892,0.145230532546189,"Fibromyocytes","CT:0000269","fibroblast"
"Female","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000057","FB4 activated",4917.892,0.145230532546189,"F1","CT:0000403","fibroblast:1"
"Female","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000057","FB4 activated",4917.892,0.145230532546189,"F2","CT:0000404","fibroblast:2"
"Female","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000057","FB4 activated",4917.892,0.145230532546189,"F3","CT:0000405","fibroblast:3"
"Female","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000057","FB4 activated",4917.892,0.145230532546189,"Fb1","CT:0000556","fibroblast:1"
"Female","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000057","FB4 activated",4917.892,0.145230532546189,"Fb2","CT:0000557","fibroblast:2"
"Female","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000057","FB4 activated",4917.892,0.145230532546189,"Fb3","CT:0000558","fibroblast:3"
"Female","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000057","FB4 activated",4917.892,0.145230532546189,"Fb4_activated","CT:0000559","fibroblast:4 activated"
"Female","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000057","FB4 activated",4917.892,0.145230532546189,"Fb5","CT:0000560","fibroblast:5"
"Female","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000057","FB4 activated",4917.892,0.145230532546189,"Fb6","CT:0000561","fibroblast:6"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Right Cardiac Atrium","UBERON:0002078","CL:1000477","SAN P_cell",1.206,0.0000410456414599914,"San_p_cell","CT:0000584","cardiac pacemaker cell of sinoatrial node"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0002144","EC1 cap",9185.998,0.157439697463428,"Ec1_cap","CT:0000547","capillary endothelial cell:1"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0002144","EC1 cap",9185.998,0.157439697463428,"Ec2_cap","CT:0000548","capillary endothelial cell:2"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0002144","EC1 cap",9185.998,0.157439697463428,"Ec3_cap","CT:0000549","capillary endothelial cell:3"
"Female","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:1000413","EC5 art",1201.476,0.0251494080508599,"Ec5_art","CT:0000551","endothelial cell of artery"
"Female","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000359","SMC1 basic",1056.62,0.0312031019182516,"Arterial Smc","CT:0000074","vascular associated smooth muscle cell:arterial"
"Female","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000359","SMC1 basic",1056.62,0.0312031019182516,"Arterial Smc","CT:0000099","vascular associated smooth muscle cell:arterial"
"Female","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000359","SMC1 basic",1056.62,0.0312031019182516,"Vsmc/P","CT:0000212","vascular associated smooth muscle cell"
"Female","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000359","SMC1 basic",1056.62,0.0312031019182516,"Dvsmc","CT:0000219","vascular associated smooth muscle cell"
"Female","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000359","SMC1 basic",1056.62,0.0312031019182516,"Smc1_basic","CT:0000585","vascular associated smooth muscle cell"
"Female","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000359","SMC1 basic",1056.62,0.0312031019182516,"Smc2_art","CT:0000586","vascular associated smooth muscle cell:arterial"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0000236","B",60.373,0.00103473861576712,"Age-Associated B Cells","CT:0000001","B cell:age-associated"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0000236","B",60.373,0.00103473861576712,"Cycling B Cells","CT:0000139","B cell"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0000236","B",60.373,0.00103473861576712,"Age-Associated B Cells","CT:0000299","B cell:age-associated"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0000236","B",60.373,0.00103473861576712,"Btaf1 High B Cells","CT:0000300","B cell"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0000236","B",60.373,0.00103473861576712,"Btaf1 High T Cells","CT:0000301","B cell"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0000236","B",60.373,0.00103473861576712,"Low-Quality B Cells","CT:0000380","B cell:low quality"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0000236","B",60.373,0.00103473861576712,"B","CT:0000530","B cell"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000115","EC4 immune",506.264,0.0112900440376479,"Cmc-Like Endothelial Cells","CT:0000080","endothelial cell:cardiomyocyte-like"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000115","EC4 immune",506.264,0.0112900440376479,"Fibroblast-Like Endothelial Cells","CT:0000084","endothelial cell"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000115","EC4 immune",506.264,0.0112900440376479,"Immune-Related Endothelial Cells","CT:0000086","endothelial cell"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000115","EC4 immune",506.264,0.0112900440376479,"Ec10_cmc-Like","CT:0000546","endothelial cell:cardiomyocyte-like"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000115","EC4 immune",506.264,0.0112900440376479,"Ec4_immune","CT:0000550","endothelial cell:capillary-like"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000115","EC4 immune",506.264,0.0112900440376479,"Ec9_fb-Like","CT:0000555","endothelial cell:fibroblast-like"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0002068","Purkinje cell",0.549,0.0000243243900659191,"Purkinje_cell","CT:0000583","Purkinje myocyte"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000669","PC3 str",2945.385,0.130500352703656,"Atria-Enriched Pericytes","CT:0000077","pericyte:atrial-enriched"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000669","PC3 str",2945.385,0.130500352703656,"Cmc-Like Pericytes","CT:0000081","pericyte:cardiomyocyte-like"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000669","PC3 str",2945.385,0.130500352703656,"Stromal Pericytes","CT:0000095","pericyte"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000669","PC3 str",2945.385,0.130500352703656,"Ventricle-Enriched Pericytes","CT:0000097","pericyte"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000669","PC3 str",2945.385,0.130500352703656,"Pericyte_1","CT:0000420","pericyte:1"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000669","PC3 str",2945.385,0.130500352703656,"Pericyte_2","CT:0000421","pericyte:2"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000669","PC3 str",2945.385,0.130500352703656,"Pc1_vent","CT:0000579","pericyte:cardiac ventricle"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000669","PC3 str",2945.385,0.130500352703656,"Pc2_atria","CT:0000580","pericyte:cardiac atrium"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000669","PC3 str",2945.385,0.130500352703656,"Pc3_str","CT:0000581","pericyte:stromal"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000669","PC3 str",2945.385,0.130500352703656,"Pc4_cmc-Like","CT:0000582","pericyte:cardiomyocyte-like"
"Female","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000669","PC1 vent",3292.795,0.182014388489209,"Atria-Enriched Pericytes","CT:0000077","pericyte:atrial-enriched"
"Female","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000669","PC1 vent",3292.795,0.182014388489209,"Cmc-Like Pericytes","CT:0000081","pericyte:cardiomyocyte-like"
"Female","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000669","PC1 vent",3292.795,0.182014388489209,"Stromal Pericytes","CT:0000095","pericyte"
"Female","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000669","PC1 vent",3292.795,0.182014388489209,"Ventricle-Enriched Pericytes","CT:0000097","pericyte"
"Female","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000669","PC1 vent",3292.795,0.182014388489209,"Pericyte_1","CT:0000420","pericyte:1"
"Female","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000669","PC1 vent",3292.795,0.182014388489209,"Pericyte_2","CT:0000421","pericyte:2"
"Female","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000669","PC1 vent",3292.795,0.182014388489209,"Pc1_vent","CT:0000579","pericyte:cardiac ventricle"
"Female","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000669","PC1 vent",3292.795,0.182014388489209,"Pc2_atria","CT:0000580","pericyte:cardiac atrium"
"Female","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000669","PC1 vent",3292.795,0.182014388489209,"Pc3_str","CT:0000581","pericyte:stromal"
"Female","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000669","PC1 vent",3292.795,0.182014388489209,"Pc4_cmc-Like","CT:0000582","pericyte:cardiomyocyte-like"
"Female","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0000492","CD4+T Tfh",2.033,0.0000425549462223118,"Cd4+T_tfh","CT:0000534","CD4-positive helper T cell"
"Female","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Posteromedial Head of Posterior Papillary Muscle Of Left Ventricle","FMA:7267","CL:0002543","EC6 ven",42.245,0.0121948227211385,"Pulmonary Venous Endothelial Cells","CT:0000288","vein endothelial cell"
"Female","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Posteromedial Head of Posterior Papillary Muscle Of Left Ventricle","FMA:7267","CL:0002543","EC6 ven",42.245,0.0121948227211385,"Ec6_ven","CT:0000552","vein endothelial cell"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Right Cardiac Atrium","UBERON:0002078","CL:0000136","Adip1",226.609,0.00771253048557811,"Adip1","CT:0000526","adipocyte:1"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Right Cardiac Atrium","UBERON:0002078","CL:0000136","Adip1",226.609,0.00771253048557811,"Adip2","CT:0000527","adipocyte:2"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Right Cardiac Atrium","UBERON:0002078","CL:0000136","Adip1",226.609,0.00771253048557811,"Adip3","CT:0000528","adipocyte:3"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Right Cardiac Atrium","UBERON:0002078","CL:0000136","Adip1",226.609,0.00771253048557811,"Adip4","CT:0000529","adipocyte:4"
"Female","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Posteromedial Head of Posterior Papillary Muscle Of Left Ventricle","FMA:7267","CL:1000413","EC5 art",164.305,0.0474297632192369,"Ec5_art","CT:0000551","endothelial cell of artery"
"Male","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0001050","CD8+T te",175.1,0.00300105563117325,"Cd8+T_te","CT:0000543","effector CD8-positive, alpha-beta T cell"
"Female","CellTypist","sc_transcriptomics","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000115","EC10 CMC-like",742.54,0.0410450586898902,"Cmc-Like Endothelial Cells","CT:0000080","endothelial cell:cardiomyocyte-like"
